"","replicate","methods","scores"
"135",1,"SGP",7.51879943233408
"136",1,"SGP",4.41796588049302
"137",1,"SGP",12.8295008343995
"138",1,"SGP",3.40158854680574
"139",1,"SGP",2.02550535265152
"140",1,"SGP",4.00865040241702
"141",1,"SGP",4.83040560962463
"142",1,"SGP",4.0132226783353
"143",1,"SGP",5.82078834241569
"144",1,"SGP",7.56457202109918
"145",1,"SGP",2.16288726661215
"146",1,"SGP",2.38568606794475
"147",1,"SGP",1.97924301210562
"148",1,"SGP",4.35453892505406
"149",1,"SGP",2.29390248128917
"150",1,"SGP",2.2775123733871
"151",1,"SGP",1.96002754980879
"152",1,"SGP",1.97304524934256
"153",2,"BMA",3.52296230769399
"154",2,"BMA",5.21078586235361
"155",2,"BMA",8.26729921560017
"156",2,"BMA",7.26366670895182
"157",2,"BMA",2.73019905555863
"158",2,"BMA",8.34408064741131
"159",2,"BMA",7.64980447834406
"160",2,"BMA",11.5192016644061
"161",2,"BMA",5.7481194434506
"162",2,"BMA",8.17187110185355
"163",2,"BMA",5.42846095753617
"164",2,"BMA",3.5718489975497
"165",2,"BMA",9.25934199844625
"166",2,"BMA",6.01586901573055
"167",2,"BMA",2.4983675173796
"168",2,"BMA",3.22010410425434
"169",2,"BMA",11.3511483812186
"170",2,"BMA",8.25721548326811
"171",2,"BMA",6.12146141586417
"172",2,"BMA",3.17461508742485
"173",2,"BMA",5.90745687677358
"174",2,"BMA",8.53696636273051
"175",2,"BMA",3.77515329411869
"176",2,"BMA",6.50503516910475
"177",2,"BMA",3.65248301645282
"178",2,"BMA",2.36791205168277
"179",2,"BMA",2.50434290561271
"180",2,"BMA",2.60364270730578
"181",2,"BMA",1.31562316083788
"182",2,"BMA",1.06395093303582
"183",2,"BMA",2.63976502459359
"184",2,"BMA",3.85218617691204
"185",2,"BMA",1.49376099969661
"186",2,"BMA",0.723389625370628
"187",2,"BMA",0.560494684245214
"188",2,"BMA",0.5114616072014
"189",2,"BMA",0.62856288924673
"190",2,"BMA",0.40928501284259
"191",2,"AVS",3.52296230769399
"192",2,"AVS",6.92689451704913
"193",2,"AVS",8.29797712154948
"194",2,"AVS",4.3942402907558
"195",2,"AVS",3.01982187170954
"196",2,"AVS",7.50901123726991
"197",2,"AVS",4.44853874775603
"198",2,"AVS",10.1876403665274
"199",2,"AVS",6.71162140217424
"200",2,"AVS",10.8409355256926
"201",2,"AVS",8.3592148993434
"202",2,"AVS",2.72379376141468
"203",2,"AVS",10.9345919093049
"204",2,"AVS",2.3386362045944
"205",2,"AVS",2.38129021856674
"206",2,"AVS",2.95235385846296
"207",2,"AVS",11.9819919674845
"208",2,"AVS",10.970076654211
"209",2,"AVS",8.05610555826038
"210",2,"AVS",3.17136716977703
"211",2,"AVS",4.8145300980312
"212",2,"AVS",8.38944796420573
"213",2,"AVS",2.93566900793394
"214",2,"AVS",3.27277449005805
"215",2,"AVS",2.414574213652
"216",2,"AVS",3.70914602169879
"217",2,"AVS",2.31423779051472
"218",2,"AVS",2.13134935821611
"219",2,"AVS",2.36365098507537
"220",2,"AVS",1.88952234168305
"221",2,"AVS",2.27106597954838
"222",2,"AVS",1.57599460003103
"223",2,"AVS",1.71993714415077
"224",2,"AVS",1.98128172416954
"225",2,"AVS",1.47267686340966
"226",2,"AVS",1.50985897473799
"227",2,"AVS",1.19733759632514
"228",2,"AVS",1.30892843300417
"229",2,"EQW",3.52296230769399
"230",2,"EQW",4.42692484800744
"231",2,"EQW",7.42667828179439
"232",2,"EQW",7.76267725610094
"233",2,"EQW",4.87926330838952
"234",2,"EQW",11.6809919260665
"235",2,"EQW",4.84695327879773
"236",2,"EQW",6.98728384595296
"237",2,"EQW",4.79693601290726
"238",2,"EQW",6.35117348757061
"239",2,"EQW",5.49058217629278
"240",2,"EQW",3.95279117498427
"241",2,"EQW",12.3228163527238
"242",2,"EQW",5.66930625127053
"243",2,"EQW",3.94728578614108
"244",2,"EQW",4.13141951890111
"245",2,"EQW",6.80319483207957
"246",2,"EQW",4.25340856334652
"247",2,"EQW",3.56163451650422
"248",2,"EQW",3.03487508937068
"249",2,"EQW",3.4001745114768
"250",2,"EQW",4.89944833976116
"251",2,"EQW",2.62499762535105
"252",2,"EQW",4.76961122281887
"253",2,"EQW",3.41528115921255
"254",2,"EQW",1.9194690410769
"255",2,"EQW",2.20837476340844
"256",2,"EQW",2.71185992397732
"257",2,"EQW",1.45218323185704
"258",2,"EQW",1.49018090848962
"259",2,"EQW",2.85038236725575
"260",2,"EQW",3.02030763920604
"261",2,"EQW",1.72146238567354
"262",2,"EQW",1.12732341492086
"263",2,"EQW",1.10808988803453
"264",2,"EQW",1.08753611228475
"265",2,"EQW",1.06187218412856
"266",2,"EQW",0.775525083870962
"267",2,"SGP",3.52296230769399
"268",2,"SGP",7.00046431487787
"269",2,"SGP",7.79563388603227
"270",2,"SGP",5.15547150723546
"271",2,"SGP",1.79713268643019
"272",2,"SGP",8.40446100816762
"273",2,"SGP",10.7945726677825
"274",2,"SGP",9.13184769185992
"275",2,"SGP",5.93501676213806
"276",2,"SGP",4.54632744034931
"277",2,"SGP",3.64815788158184
"278",2,"SGP",7.15579852945056
"279",2,"SGP",9.92687396980574
"280",2,"SGP",16.4234665012675
"281",2,"SGP",3.11482292349423
"282",2,"SGP",4.94146332815177
"283",2,"SGP",8.86555253504644
"284",2,"SGP",3.53696571642767
"285",2,"SGP",2.31952654390047
"286",2,"SGP",3.12294627000736
"287",2,"SGP",3.58832486973886
"288",2,"SGP",3.50978582226671
"289",2,"SGP",2.9829709340731
"290",2,"SGP",3.55196921873208
"291",2,"SGP",2.41672585585098
"292",2,"SGP",3.21571830024083
"293",2,"SGP",2.35876964050653
"294",2,"SGP",2.13463962143987
"295",2,"SGP",2.36319939106184
"296",2,"SGP",1.74698649726874
"297",2,"SGP",2.49847634162144
"298",2,"SGP",1.57338498053376
"299",2,"SGP",1.71940121001985
"300",2,"SGP",1.45456063309308
"301",2,"SGP",1.24627701549887
"302",2,"SGP",1.22791958905933
"303",2,"SGP",1.05160138931644
"304",2,"SGP",0.980532415770175
"305",3,"BMA",1.24077569256858
"306",3,"BMA",0.935010711980791
"307",3,"BMA",1.77432502356005
"308",3,"BMA",2.41283590142586
"309",3,"BMA",1.37039955007625
"310",3,"BMA",1.91052725759317
"311",3,"BMA",3.70525874314174
"312",3,"BMA",0.927980817677598
"313",3,"BMA",3.32724476345127
"314",3,"BMA",1.16628589454387
"315",3,"BMA",0.797781116546926
"316",3,"BMA",0.721458656952629
"317",3,"BMA",1.09619864098298
"318",3,"BMA",0.687993941077608
"319",3,"BMA",1.21866100903993
"320",3,"BMA",2.72827093701655
"321",3,"BMA",3.56533030634495
"322",3,"BMA",0.837083188186284
"323",3,"BMA",2.5028149896099
"324",3,"BMA",1.09015531536238
"325",3,"BMA",1.24233735270491
"326",3,"BMA",1.21426692751814
"327",3,"BMA",2.53067100929985
"328",3,"BMA",1.10063084593753
"329",3,"BMA",1.33877754023736
"330",3,"BMA",3.43474847496864
"331",3,"BMA",0.786150305445767
"332",3,"BMA",0.720683921930368
"333",3,"BMA",1.27828242156373
"334",3,"BMA",8.46362479058924
"335",3,"BMA",0.842318502641074
"336",3,"BMA",0.730741145746574
"337",3,"BMA",1.78363266414922
"338",3,"BMA",0.844050656911102
"339",3,"BMA",0.851416954306494
"340",3,"BMA",1.24109766693102
"341",3,"BMA",3.44629493551238
"342",3,"BMA",6.27951773758524
"343",3,"AVS",1.24077569256858
"344",3,"AVS",0.855683703996545
"345",3,"AVS",1.8842857821412
"346",3,"AVS",2.67544996776323
"347",3,"AVS",1.37806242609644
"348",3,"AVS",1.70850959046218
"349",3,"AVS",4.34520452290513
"350",3,"AVS",1.08903793053346
"351",3,"AVS",3.39012235731355
"352",3,"AVS",1.19968146424907
"353",3,"AVS",0.7914060045105
"354",3,"AVS",0.718257017701599
"355",3,"AVS",1.10589199898106
"356",3,"AVS",0.686811394934293
"357",3,"AVS",1.20896784000417
"358",3,"AVS",2.71960825451266
"359",3,"AVS",3.59545689136618
"360",3,"AVS",0.847293729482199
"361",3,"AVS",2.47080414925703
"362",3,"AVS",1.0015857648854
"363",3,"AVS",1.35901056735103
"364",3,"AVS",1.21584141614598
"365",3,"AVS",2.52527948628235
"366",3,"AVS",1.03821998295923
"367",3,"AVS",1.38664502974437
"368",3,"AVS",3.40789115854419
"369",3,"AVS",0.805045519809825
"370",3,"AVS",0.750753531781902
"371",3,"AVS",1.29206148703949
"372",3,"AVS",8.45267887306133
"373",3,"AVS",0.846333370078826
"374",3,"AVS",0.732052890132881
"375",3,"AVS",1.74530004203672
"376",3,"AVS",0.859964030745905
"377",3,"AVS",0.843716221760935
"378",3,"AVS",1.28727730997397
"379",3,"AVS",3.4917158226842
"380",3,"AVS",6.27955014378563
"381",3,"EQW",1.24077569256858
"382",3,"EQW",1.1915361597286
"383",3,"EQW",1.49404235643064
"384",3,"EQW",2.08835039255183
"385",3,"EQW",1.12219654939723
"386",3,"EQW",2.04972480755591
"387",3,"EQW",2.36924602634206
"388",3,"EQW",1.18257770671585
"389",3,"EQW",2.86042109140756
"390",3,"EQW",1.20186841160092
"391",3,"EQW",0.911901551414884
"392",3,"EQW",1.22133010669386
"393",3,"EQW",0.89759176831335
"394",3,"EQW",1.22256762760894
"395",3,"EQW",2.38364554182086
"396",3,"EQW",4.63846830686868
"397",3,"EQW",6.44016907279848
"398",3,"EQW",3.84450637091918
"399",3,"EQW",1.99355668678374
"400",3,"EQW",1.42127662145224
"401",3,"EQW",2.46633352356299
"402",3,"EQW",2.63261000192132
"403",3,"EQW",1.58356559788377
"404",3,"EQW",1.06395043443077
"405",3,"EQW",1.72200107194372
"406",3,"EQW",4.07577957571243
"407",3,"EQW",1.598185476465
"408",3,"EQW",1.87221830034263
"409",3,"EQW",2.76654470775001
"410",3,"EQW",10.5298627395617
"411",3,"EQW",4.42553262289888
"412",3,"EQW",3.68197825348308
"413",3,"EQW",5.05550483494839
"414",3,"EQW",3.12334173852079
"415",3,"EQW",3.32170386091355
"416",3,"EQW",2.45347217320272
"417",3,"EQW",2.35809689050642
"418",3,"EQW",6.84666723115279
"419",3,"SGP",1.24077569256858
"420",3,"SGP",0.801077428998357
"421",3,"SGP",2.3955312325812
"422",3,"SGP",3.23069903745106
"423",3,"SGP",1.09824154087393
"424",3,"SGP",1.24276180501091
"425",3,"SGP",4.90266121862339
"426",3,"SGP",1.16120298958643
"427",3,"SGP",3.22125471723603
"428",3,"SGP",1.20630031854163
"429",3,"SGP",0.865198274524966
"430",3,"SGP",0.874006360208067
"431",3,"SGP",0.902266079459342
"432",3,"SGP",1.04447421133591
"433",3,"SGP",1.23922015648995
"434",3,"SGP",2.6644600401236
"435",3,"SGP",3.87829909569656
"436",3,"SGP",0.828202869431183
"437",3,"SGP",2.5469975554791
"438",3,"SGP",0.971498752793982
"439",3,"SGP",1.89665747430419
"440",3,"SGP",1.2112117056542
"441",3,"SGP",2.54400186045441
"442",3,"SGP",0.884329489256653
"443",3,"SGP",1.6372409399238
"444",3,"SGP",3.4813280122228
"445",3,"SGP",0.952536499589303
"446",3,"SGP",0.677669230713801
"447",3,"SGP",1.73259712270308
"448",3,"SGP",8.38037216952813
"449",3,"SGP",0.842545868526709
"450",3,"SGP",0.731355947841229
"451",3,"SGP",1.78094724011014
"452",3,"SGP",1.11518954985993
"453",3,"SGP",0.851938209625064
"454",3,"SGP",1.73438546486357
"455",3,"SGP",3.44402955805572
"456",3,"SGP",6.3452872322868
"457",4,"BMA",6.55185029140437
"458",4,"BMA",3.08823936578995
"459",4,"BMA",2.51620474396746
"460",4,"BMA",5.58011423684702
"461",4,"BMA",8.40181707338211
"462",4,"BMA",3.64984070033944
"463",4,"BMA",10.4085828632461
"464",4,"BMA",7.57631270846712
"465",4,"BMA",2.8962177957323
"466",4,"BMA",2.41849241439052
"467",4,"BMA",8.13905449997091
"468",4,"BMA",4.52045875602108
"469",4,"BMA",6.71424743759654
"470",4,"BMA",4.34429101502439
"471",4,"BMA",6.86751065376865
"472",4,"BMA",9.48806978400691
"473",4,"BMA",4.67726628481971
"474",4,"BMA",4.35036376662039
"475",4,"BMA",9.20729625027731
"476",4,"BMA",3.3040437532488
"477",4,"BMA",1.9253598672242
"478",4,"BMA",2.48989153772723
"479",4,"BMA",2.17785827260584
"480",4,"BMA",1.46199279778675
"481",4,"BMA",1.83422342140586
"482",4,"BMA",1.77302538839401
"483",4,"BMA",3.79956497109873
"484",4,"BMA",2.26114641553558
"485",4,"BMA",2.78659020964952
"486",4,"BMA",1.58758979186581
"487",4,"BMA",1.14609748689057
"488",4,"BMA",1.0138049036176
"489",4,"BMA",1.46128703421268
"490",4,"BMA",0.962444473800133
"491",4,"BMA",0.72245792941525
"492",4,"BMA",2.36914723854412
"493",4,"BMA",1.66613492535926
"494",4,"BMA",4.49809856487757
"495",4,"AVS",6.55185029140437
"496",4,"AVS",2.88644799585571
"497",4,"AVS",2.80647776862963
"498",4,"AVS",11.0519866484126
"499",4,"AVS",7.76198870384511
"500",4,"AVS",2.93888049420574
"501",4,"AVS",10.3086193535506
"502",4,"AVS",10.5887491841419
"503",4,"AVS",2.83094132883299
"504",4,"AVS",1.46401545569716
"505",4,"AVS",11.1214412250257
"506",4,"AVS",3.58759984075557
"507",4,"AVS",16.829131840226
"508",4,"AVS",4.91210993201852
"509",4,"AVS",5.83813043939738
"510",4,"AVS",8.65508580575697
"511",4,"AVS",5.08510999882036
"512",4,"AVS",5.06804032868035
"513",4,"AVS",10.9845062944695
"514",4,"AVS",2.05875279570274
"515",4,"AVS",1.81673816582028
"516",4,"AVS",2.56964159951759
"517",4,"AVS",2.23322087984513
"518",4,"AVS",1.42024560011014
"519",4,"AVS",1.81532475995595
"520",4,"AVS",1.77295728036315
"521",4,"AVS",3.80813095997166
"522",4,"AVS",2.2665721997542
"523",4,"AVS",2.78984059997008
"524",4,"AVS",1.58839111993961
"525",4,"AVS",1.14590880002743
"526",4,"AVS",1.01358728003989
"527",4,"AVS",1.46148043995501
"528",4,"AVS",0.962146760098267
"529",4,"AVS",0.722413840007837
"530",4,"AVS",2.36937731999307
"531",4,"AVS",1.66663167997114
"532",4,"AVS",4.49970871992613
"533",4,"EQW",6.55185029140437
"534",4,"EQW",2.92707621158153
"535",4,"EQW",2.89596457833628
"536",4,"EQW",5.57848965678246
"537",4,"EQW",10.9771290577425
"538",4,"EQW",8.30225241576739
"539",4,"EQW",15.7561428614105
"540",4,"EQW",6.6412404647626
"541",4,"EQW",4.35479391306799
"542",4,"EQW",5.80897065941955
"543",4,"EQW",4.82593505285229
"544",4,"EQW",4.74100546515922
"545",4,"EQW",5.60960123595233
"546",4,"EQW",5.64112418849597
"547",4,"EQW",6.94813589316314
"548",4,"EQW",8.16713725964757
"549",4,"EQW",4.97221223575467
"550",4,"EQW",3.00467380429199
"551",4,"EQW",6.02122984386975
"552",4,"EQW",4.14444752316264
"553",4,"EQW",2.37166972278869
"554",4,"EQW",2.55732692093151
"555",4,"EQW",2.29747841124101
"556",4,"EQW",2.22551130539641
"557",4,"EQW",2.31366946142058
"558",4,"EQW",2.29959559862928
"559",4,"EQW",2.81209272799364
"560",4,"EQW",2.08972246664581
"561",4,"EQW",2.33913910390213
"562",4,"EQW",1.83089765693711
"563",4,"EQW",1.59558811822929
"564",4,"EQW",1.45493124081705
"565",4,"EQW",1.38353831630881
"566",4,"EQW",2.010981703827
"567",4,"EQW",1.37712376766371
"568",4,"EQW",1.67426207371641
"569",4,"EQW",1.2397870887045
"570",4,"EQW",2.52639129667171
"571",4,"SGP",6.55185029140437
"572",4,"SGP",2.87241025117345
"573",4,"SGP",2.11889283116546
"574",4,"SGP",4.44837031729666
"575",4,"SGP",7.54928949102362
"576",4,"SGP",2.94173956590989
"577",4,"SGP",10.3107114052793
"578",4,"SGP",10.5682416485281
"579",4,"SGP",2.73382711804705
"580",4,"SGP",1.82135150567464
"581",4,"SGP",11.1056204568777
"582",4,"SGP",3.26220866754065
"583",4,"SGP",12.394229421776
"584",4,"SGP",5.78531791391713
"585",4,"SGP",13.9541882220414
"586",4,"SGP",9.99347959087873
"587",4,"SGP",10.3954479731078
"588",4,"SGP",2.28703491494205
"589",4,"SGP",3.98227488987905
"590",4,"SGP",9.14308241485444
"591",4,"SGP",2.27475169980057
"592",4,"SGP",2.62251866163582
"593",4,"SGP",2.13302868046696
"594",4,"SGP",2.1642484991553
"595",4,"SGP",1.97215850883924
"596",4,"SGP",4.73119181630287
"597",4,"SGP",2.71818896544221
"598",4,"SGP",3.85339536036533
"599",4,"SGP",2.01659307401219
"600",4,"SGP",1.79278042093996
"601",4,"SGP",1.63367631045945
"602",4,"SGP",1.7364877244189
"603",4,"SGP",1.55708752211312
"604",4,"SGP",2.70034567611486
"605",4,"SGP",1.59560103245956
"606",4,"SGP",1.90624888461041
"607",4,"SGP",1.53852853512049
"608",4,"SGP",2.34767767495111
"609",5,"BMA",3.02505162406831
"610",5,"BMA",5.76879837966193
"611",5,"BMA",3.88664489392235
"612",5,"BMA",8.11080096718284
"613",5,"BMA",5.57740364162972
"614",5,"BMA",7.29226724880931
"615",5,"BMA",7.68711978419808
"616",5,"BMA",5.10778319330454
"617",5,"BMA",14.3976769627731
"618",5,"BMA",12.8503298599286
"619",5,"BMA",7.8327898855578
"620",5,"BMA",9.98841609742702
"621",5,"BMA",8.60022397131995
"622",5,"BMA",4.34189844795551
"623",5,"BMA",5.74976328179932
"624",5,"BMA",6.38051225775609
"625",5,"BMA",2.49516403768953
"626",5,"BMA",2.51210088490318
"627",5,"BMA",8.54805630362736
"628",5,"BMA",7.07863500528783
"629",5,"BMA",2.30292772561531
"630",5,"BMA",1.81566790029443
"631",5,"BMA",3.87814532691097
"632",5,"BMA",2.30109464884058
"633",5,"BMA",1.47886681586866
"634",5,"BMA",3.13171469172178
"635",5,"BMA",1.56909500396062
"636",5,"BMA",1.34115046078559
"637",5,"BMA",1.68025759929543
"638",5,"BMA",0.993950761931451
"639",5,"BMA",1.73847215364081
"640",5,"BMA",5.79140860759796
"641",5,"BMA",1.11204800586563
"642",5,"BMA",0.974669971306981
"643",5,"BMA",1.32923278311276
"644",5,"BMA",0.912718153831488
"645",5,"BMA",0.712211041307414
"646",5,"BMA",1.06659708501449
"647",5,"AVS",3.02505162406831
"648",5,"AVS",5.47993547162085
"649",5,"AVS",3.25488891761554
"650",5,"AVS",6.20215610661939
"651",5,"AVS",6.78615937184469
"652",5,"AVS",9.1204740979266
"653",5,"AVS",8.08025282994713
"654",5,"AVS",5.76310206678273
"655",5,"AVS",17.8902519016755
"656",5,"AVS",20.7734367936198
"657",5,"AVS",7.85346370122357
"658",5,"AVS",10.1579188634561
"659",5,"AVS",8.80273238597166
"660",5,"AVS",4.88622766757206
"661",5,"AVS",5.75751985145699
"662",5,"AVS",6.34089490969687
"663",5,"AVS",2.48597000014844
"664",5,"AVS",2.51110839999401
"665",5,"AVS",8.57513719996956
"666",5,"AVS",7.14223319729781
"667",5,"AVS",2.30148758907134
"668",5,"AVS",1.80948440057842
"669",5,"AVS",3.87310880040293
"670",5,"AVS",2.30179315875947
"671",5,"AVS",1.47742140050696
"672",5,"AVS",3.13136583998247
"673",5,"AVS",1.5692664799406
"674",5,"AVS",1.34074404001334
"675",5,"AVS",1.68034831999874
"676",5,"AVS",0.993818280002417
"677",5,"AVS",1.73842816000042
"678",5,"AVS",5.79162687999851
"679",5,"AVS",1.11208331999665
"680",5,"AVS",0.974655360000357
"681",5,"AVS",1.32922600000017
"682",5,"AVS",0.912715840000082
"683",5,"AVS",0.712203880000317
"684",5,"AVS",1.06659576000004
"685",5,"EQW",3.02505162406831
"686",5,"EQW",5.67459474222605
"687",5,"EQW",4.37928234193083
"688",5,"EQW",11.5036449838731
"689",5,"EQW",12.1392586779526
"690",5,"EQW",6.76260436143085
"691",5,"EQW",4.98195094678423
"692",5,"EQW",8.90574255685296
"693",5,"EQW",17.1192515027344
"694",5,"EQW",6.90238734505102
"695",5,"EQW",7.28620738979214
"696",5,"EQW",5.29379776504913
"697",5,"EQW",7.13229526752459
"698",5,"EQW",6.70352779649638
"699",5,"EQW",4.35738252938544
"700",5,"EQW",6.49475102544662
"701",5,"EQW",4.47560776991117
"702",5,"EQW",3.73961861681649
"703",5,"EQW",7.73904406420796
"704",5,"EQW",5.51074612458513
"705",5,"EQW",4.29975134077075
"706",5,"EQW",3.39153848144388
"707",5,"EQW",4.02341433610442
"708",5,"EQW",2.89516066174096
"709",5,"EQW",2.88972721485162
"710",5,"EQW",3.31983738820877
"711",5,"EQW",2.4007819150737
"712",5,"EQW",2.4416823165456
"713",5,"EQW",2.23405763343568
"714",5,"EQW",2.11053414304216
"715",5,"EQW",2.32864665623372
"716",5,"EQW",4.03811761044349
"717",5,"EQW",2.10708355307441
"718",5,"EQW",1.6627902515283
"719",5,"EQW",1.62607653330361
"720",5,"EQW",1.43709226626727
"721",5,"EQW",1.56083604856622
"722",5,"EQW",1.45928013912717
"723",5,"SGP",3.02505162406831
"724",5,"SGP",6.29139678271984
"725",5,"SGP",4.22825920896682
"726",5,"SGP",8.18074482277219
"727",5,"SGP",2.42980044514395
"728",5,"SGP",11.8115472618484
"729",5,"SGP",5.07034877506446
"730",5,"SGP",4.70523604474919
"731",5,"SGP",6.65703674828305
"732",5,"SGP",20.7644770932567
"733",5,"SGP",16.0195176855226
"734",5,"SGP",3.15359911257764
"735",5,"SGP",2.50872323382348
"736",5,"SGP",19.3436900577632
"737",5,"SGP",3.48775167827682
"738",5,"SGP",14.5870452956404
"739",5,"SGP",4.7334791320974
"740",5,"SGP",3.41776003973408
"741",5,"SGP",5.73825209333082
"742",5,"SGP",2.77012230252269
"743",5,"SGP",5.92130652038566
"744",5,"SGP",2.68370188695016
"745",5,"SGP",4.39679558447477
"746",5,"SGP",3.29909575690341
"747",5,"SGP",3.19780712629531
"748",5,"SGP",3.48363018019582
"749",5,"SGP",4.42814365684986
"750",5,"SGP",2.91465563471152
"751",5,"SGP",2.27315741366222
"752",5,"SGP",2.70605246576475
"753",5,"SGP",2.71865846206315
"754",5,"SGP",2.8908845535826
"755",5,"SGP",3.57640508068391
"756",5,"SGP",1.89535456903377
"757",5,"SGP",1.80352642019092
"758",5,"SGP",1.61655210081715
"759",5,"SGP",1.77414465408947
"760",5,"SGP",1.58803605739793
"761",6,"BMA",17.2982242730513
"762",6,"BMA",6.19026775431876
"763",6,"BMA",6.58231027364431
"764",6,"BMA",6.3016008518215
"765",6,"BMA",4.64132944814935
"766",6,"BMA",3.8540872911467
"767",6,"BMA",2.24058329731666
"768",6,"BMA",3.79251238441162
"769",6,"BMA",4.05712339620815
"770",6,"BMA",20.5199378378114
"771",6,"BMA",18.2445736005825
"772",6,"BMA",14.5714635438728
"773",6,"BMA",4.47803886427943
"774",6,"BMA",4.49706033006653
"775",6,"BMA",4.17685567004359
"776",6,"BMA",8.30183717769332
